,V1,size,expr,time
2394,size,130,labelled_opart,0.0001146
2395,size,233,labelled_opart,0.00017415
2396,size,233,labelled_opart,0.00014415
2397,size,233,fpop,0.0001161
2398,size,233,fpop,9.61E-05
2399,size,233,opart,0.0001591
2400,size,233,opart,0.0001536
2401,size,233,labelled_opart,0.00014085
2402,size,233,opart,0.0001571
2403,size,233,fpop,9.39E-05
2404,size,120,opart,0.0001185
2405,size,120,fpop,0.0001006
2406,size,120,labelled_opart,0.0001509
2407,size,120,opart,6.41E-05
2408,size,120,labelled_opart,0.00010245
2409,size,120,labelled_opart,8.63E-05
2410,size,120,fpop,6.83E-05
2411,size,120,fpop,5.75E-05
2412,size,120,opart,6.25E-05
2413,size,122,labelled_opart,0.0001461
2414,size,122,fpop,9.74E-05
2415,size,122,opart,6.98E-05
2416,size,122,fpop,6.33E-05
2417,size,122,opart,6.23E-05
2418,size,122,opart,5.95E-05
2419,size,122,labelled_opart,9.50E-05
2420,size,122,labelled_opart,0.00010095
2421,size,122,fpop,6.73E-05
2422,size,146,opart,0.0001201
2423,size,146,labelled_opart,0.00014265
2424,size,146,opart,8.42E-05
2425,size,146,opart,7.76E-05
2426,size,146,fpop,9.51E-05
2427,size,146,labelled_opart,0.0001182
2428,size,146,fpop,7.88E-05
2429,size,146,labelled_opart,0.00011835
2430,size,146,fpop,7.89E-05
2431,size,303,labelled_opart,0.00020565
2432,size,303,opart,0.0002521
2433,size,303,opart,0.0002467
2434,size,303,opart,0.0002408
2435,size,303,fpop,0.0001371
2436,size,303,labelled_opart,0.0001878
2437,size,303,fpop,0.0001252
2438,size,303,labelled_opart,0.00018195
2439,size,303,fpop,0.0001213
2440,size,121,labelled_opart,0.00015315
2441,size,121,opart,7.11E-05
2442,size,121,opart,5.95E-05
2443,size,121,labelled_opart,9.68E-05
2444,size,121,labelled_opart,9.51E-05
2445,size,121,opart,6.28E-05
2446,size,121,fpop,0.0001021
2447,size,121,fpop,6.45E-05
2448,size,121,fpop,6.34E-05
2449,size,102,opart,9.45E-05
2450,size,102,labelled_opart,0.0001242
2451,size,102,labelled_opart,9.29E-05
2452,size,102,fpop,8.28E-05
2453,size,102,fpop,6.19E-05
2454,size,102,opart,5.28E-05
2455,size,102,fpop,7.52E-05
2456,size,102,opart,5.39E-05
2457,size,102,labelled_opart,0.0001128
2458,size,119,labelled_opart,0.00014595
2459,size,119,fpop,9.73E-05
2460,size,119,fpop,7.15E-05
2461,size,119,labelled_opart,0.00010725
2462,size,119,labelled_opart,0.0001122
2463,size,119,fpop,7.48E-05
2464,size,119,opart,7.00E-05
2465,size,119,opart,6.28E-05
2466,size,119,opart,6.15E-05
2467,size,104,opart,9.21E-05
2468,size,104,fpop,8.65E-05
2469,size,104,labelled_opart,0.00012975
2470,size,104,opart,5.81E-05
2471,size,104,labelled_opart,9.12E-05
2472,size,104,fpop,6.08E-05
2473,size,104,labelled_opart,8.40E-05
2474,size,104,fpop,5.60E-05
2475,size,104,opart,5.36E-05
2476,size,303,opart,0.0002963
2477,size,303,labelled_opart,0.00018855
2478,size,303,fpop,0.0001257
2479,size,303,fpop,9.95E-05
2480,size,303,opart,0.0002494
2481,size,303,labelled_opart,0.00014925
2482,size,303,opart,0.0002436
2483,size,303,fpop,0.0001028
2484,size,303,labelled_opart,0.0001542
2485,size,303,labelled_opart,0.0002064
2486,size,303,opart,0.0002509
2487,size,303,opart,0.0002409
2488,size,303,fpop,0.0001376
2489,size,303,opart,0.0002471
2490,size,303,fpop,0.0001144
2491,size,303,labelled_opart,0.0001716
2492,size,303,labelled_opart,0.00018
2493,size,303,fpop,0.00012
2494,size,118,labelled_opart,0.00013485
2495,size,118,opart,7.22E-05
2496,size,118,labelled_opart,0.0001011
2497,size,118,labelled_opart,9.60E-05
2498,size,118,opart,6.38E-05
2499,size,118,fpop,8.99E-05
2500,size,118,fpop,6.74E-05
2501,size,118,fpop,6.40E-05
2502,size,118,opart,6.25E-05
2503,size,170,opart,0.0001354
2504,size,170,fpop,0.0001136
2505,size,170,labelled_opart,0.0001704
2506,size,170,labelled_opart,0.00012915
2507,size,170,labelled_opart,0.0001143
2508,size,170,fpop,8.61E-05
2509,size,170,fpop,7.62E-05
2510,size,170,opart,9.75E-05
2511,size,170,opart,9.58E-05
2512,size,170,opart,0.0001346
2513,size,170,opart,9.81E-05
2514,size,170,fpop,0.0001022
2515,size,170,fpop,7.16E-05
2516,size,170,opart,9.77E-05
2517,size,170,labelled_opart,0.0001533
2518,size,170,labelled_opart,0.0001074
2519,size,170,labelled_opart,0.00011325
2520,size,170,fpop,7.55E-05
2521,size,113,opart,9.99E-05
2522,size,113,fpop,0.0001046
2523,size,113,fpop,7.19E-05
2524,size,113,opart,6.00E-05
2525,size,113,opart,5.48E-05
2526,size,113,labelled_opart,0.0001569
2527,size,113,fpop,7.21E-05
2528,size,113,labelled_opart,0.00010785
2529,size,113,labelled_opart,0.00010815
2530,size,187,labelled_opart,0.0001635
2531,size,187,labelled_opart,0.00013095
2532,size,187,opart,0.0001228
2533,size,187,labelled_opart,0.00012525
2534,size,187,fpop,0.000109
2535,size,187,opart,0.000116
2536,size,187,opart,0.0001119
2537,size,187,fpop,8.73E-05
2538,size,187,fpop,8.35E-05
2539,size,115,fpop,0.0001368
2540,size,115,fpop,7.32E-05
2541,size,115,fpop,6.46E-05
2542,size,115,opart,6.88E-05
2543,size,115,labelled_opart,0.0002052
2544,size,115,labelled_opart,0.0001098
2545,size,115,opart,6.24E-05
2546,size,115,labelled_opart,9.69E-05
2547,size,115,opart,6.12E-05
2548,size,227,labelled_opart,0.00017835
2549,size,227,fpop,0.0001189
2550,size,227,opart,0.0001587
2551,size,227,fpop,9.60E-05
2552,size,227,opart,0.0001528
2553,size,227,labelled_opart,0.000144
2554,size,227,labelled_opart,0.0001443
2555,size,227,opart,0.0001539
2556,size,227,fpop,9.62E-05
2557,size,133,fpop,0.0001432
2558,size,133,opart,8.12E-05
2559,size,133,labelled_opart,0.0002148
2560,size,133,opart,7.07E-05
2561,size,133,labelled_opart,0.0001086
2562,size,133,fpop,7.24E-05
2563,size,133,fpop,6.50E-05
2564,size,133,opart,6.98E-05
2565,size,133,labelled_opart,9.75E-05
2566,size,2143,fpop,0.0007836
2567,size,2143,labelled_opart,0.0011754
2568,size,2143,labelled_opart,0.001071
2569,size,2143,opart,0.0111305
2570,size,2143,fpop,0.000714
2571,size,2143,labelled_opart,0.00104715
2572,size,2143,opart,0.011112
2573,size,2143,fpop,0.0006981
2574,size,2143,opart,0.0111466
2575,size,2096,fpop,0.0007972
2576,size,2096,labelled_opart,0.0011958
2577,size,2096,labelled_opart,0.0010812
2578,size,2096,fpop,0.0007208
2579,size,2096,labelled_opart,0.00118995
2580,size,2096,opart,0.0110496
2581,size,2096,fpop,0.0007933
2582,size,2096,opart,0.0112396
2583,size,2096,opart,0.0112964
2584,size,1611,opart,0.006394
2585,size,1611,fpop,0.0006201
2586,size,1611,labelled_opart,0.00093015
2587,size,1611,fpop,0.0005717
2588,size,1611,opart,0.0063587
2589,size,1611,opart,0.0063019
2590,size,1611,labelled_opart,0.00085755
2591,size,1611,labelled_opart,0.0008247
2592,size,1611,fpop,0.0005498
2593,size,2096,fpop,0.0008694
2594,size,2096,labelled_opart,0.0013041
2595,size,2096,fpop,0.0008093
2596,size,2096,opart,0.010754
2597,size,2096,fpop,0.001137
2598,size,2096,labelled_opart,0.00121395
2599,size,2096,opart,0.0114459
2600,size,2096,labelled_opart,0.0017055
2601,size,2096,opart,0.010622
2602,size,1611,opart,0.0062489
2603,size,1611,opart,0.0064137
2604,size,1611,labelled_opart,0.0010263
2605,size,1611,labelled_opart,0.0013326
2606,size,1611,fpop,0.0006842
2607,size,1611,opart,0.0063063
2608,size,1611,fpop,0.0008884
2609,size,1611,labelled_opart,0.00098115
2610,size,1611,fpop,0.0006541
2611,size,2096,opart,0.0111175
2612,size,2096,fpop,0.0008093
2613,size,2096,labelled_opart,0.00121395
2614,size,2096,fpop,0.0007703
2615,size,2096,opart,0.0109947
2616,size,2096,labelled_opart,0.00115545
2617,size,2096,opart,0.0110471
2618,size,2096,labelled_opart,0.0011616
2619,size,2096,fpop,0.0007744
2620,size,1961,opart,0.0093699
2621,size,1961,fpop,0.0008066
2622,size,1961,fpop,0.0007444
2623,size,1961,labelled_opart,0.0012099
2624,size,1961,fpop,0.0007379
2625,size,1961,opart,0.0092742
2626,size,1961,labelled_opart,0.0011166
2627,size,1961,opart,0.0092783
2628,size,1961,labelled_opart,0.00110685
2629,size,2300,labelled_opart,0.00128715
2630,size,2300,labelled_opart,0.0012591
2631,size,2300,fpop,0.0008581
2632,size,2300,opart,0.0143167
2633,size,2300,fpop,0.0008394
2634,size,2300,opart,0.014309
2635,size,2300,fpop,0.0008373
2636,size,2300,opart,0.0143843
2637,size,2300,labelled_opart,0.00125595
2638,size,19332,opart,1.0224706
2639,size,19332,fpop,0.0082895
2640,size,19332,labelled_opart,0.01243425
2641,size,19332,fpop,0.0094991
2642,size,19332,opart,1.0499019
2643,size,19332,labelled_opart,0.01424865
2644,size,19332,labelled_opart,0.01265535
2645,size,19332,opart,1.0356611
2646,size,19332,fpop,0.0084369
2647,size,7066,opart,0.121663
2648,size,7066,opart,0.1231094
2649,size,7066,fpop,0.0026976
2650,size,7066,labelled_opart,0.0040464
2651,size,7066,labelled_opart,0.00385065
2652,size,7066,labelled_opart,0.0042357
2653,size,7066,fpop,0.0025671
2654,size,7066,opart,0.1201111
2655,size,7066,fpop,0.0028238
2656,size,24161,opart,1.8383494
2657,size,24161,labelled_opart,0.01489005
2658,size,24161,fpop,0.0099267
2659,size,24161,fpop,0.0098413
2660,size,24161,opart,1.860332
2661,size,24161,labelled_opart,0.01476195
2662,size,24161,labelled_opart,0.01590015
2663,size,24161,fpop,0.0106001
2664,size,24161,opart,1.7571031
2665,size,84373,opart,16.7975691
2666,size,84373,fpop,0.0360838
2667,size,84373,labelled_opart,0.0541257
2668,size,84373,opart,16.3075084
2669,size,84373,labelled_opart,0.0582144
2670,size,84373,fpop,0.0388096
2671,size,84373,labelled_opart,0.0542466
2672,size,84373,opart,16.4322027
2673,size,84373,fpop,0.0361644
2674,size,109167,opart,27.5637565
2675,size,109167,labelled_opart,0.06944925
2676,size,109167,labelled_opart,0.0688551
2677,size,109167,fpop,0.0462995
2678,size,109167,fpop,0.0459034
2679,size,109167,opart,28.1601378
2680,size,109167,fpop,0.048068
2681,size,109167,labelled_opart,0.072102
2682,size,109167,opart,28.577591
2683,size,97260,labelled_opart,0.0612888
2684,size,97260,fpop,0.0408592
2685,size,97260,labelled_opart,0.0645954
2686,size,97260,fpop,0.0430636
2687,size,97260,labelled_opart,0.0624537
2688,size,97260,opart,22.6486407
2689,size,97260,opart,22.8460845
2690,size,97260,opart,23.1621413
2691,size,97260,fpop,0.0416358
2692,size,95108,labelled_opart,0.0591051
2693,size,95108,opart,28.8561337
2694,size,95108,fpop,0.0394034
2695,size,95108,fpop,0.0411745
2696,size,95108,opart,28.873233
2697,size,95108,fpop,0.041327
2698,size,95108,opart,28.9035552
2699,size,95108,labelled_opart,0.06176175
2700,size,95108,labelled_opart,0.0619905
2701,size,79113,opart,19.9714693
2702,size,79113,fpop,0.0344163
2703,size,79113,labelled_opart,0.05162445
2704,size,79113,labelled_opart,0.05595165
2705,size,79113,labelled_opart,0.0619182
2706,size,79113,fpop,0.0373011
2707,size,79113,opart,19.2257852
2708,size,79113,opart,19.1806839
2709,size,79113,fpop,0.0412788
2710,size,84214,labelled_opart,0.06073635
2711,size,84214,fpop,0.0404909
2712,size,84214,opart,17.2734343
2713,size,84214,opart,18.215519
2714,size,84214,labelled_opart,0.052599
2715,size,84214,fpop,0.035066
2716,size,84214,opart,17.1009103
2717,size,84214,fpop,0.035205
2718,size,84214,labelled_opart,0.0528075
2719,size,141380,labelled_opart,0.0948309
2720,size,141380,opart,47.1991381
2721,size,141380,fpop,0.0632206
2722,size,141380,labelled_opart,0.09055035
2723,size,141380,opart,46.9983224
2724,size,141380,fpop,0.0603669
2725,size,141380,fpop,0.0603219
2726,size,141380,labelled_opart,0.09048285
2727,size,141380,opart,48.3415237
2728,size,41831,labelled_opart,0.0275484
2729,size,41831,fpop,0.0183656
2730,size,41831,fpop,0.0186552
2731,size,41831,fpop,0.019064
2732,size,41831,opart,4.2105042
2733,size,41831,labelled_opart,0.0279828
2734,size,41831,opart,4.0182338
2735,size,41831,opart,4.0727351
2736,size,41831,labelled_opart,0.028596
2737,size,112157,opart,29.3173596
2738,size,112157,fpop,0.0486604
2739,size,112157,opart,29.2611295
2740,size,112157,fpop,0.0476534
2741,size,112157,fpop,0.046708
2742,size,112157,labelled_opart,0.0729906
2743,size,112157,labelled_opart,0.0714801
2744,size,112157,labelled_opart,0.070062
2745,size,112157,opart,30.0660308
2746,size,141380,fpop,0.0601441
2747,size,141380,opart,47.4994153
2748,size,141380,labelled_opart,0.09021615
2749,size,141380,opart,48.6996328
2750,size,141380,labelled_opart,0.0902592
2751,size,141380,labelled_opart,0.090285
2752,size,141380,opart,47.5288801
2753,size,141380,fpop,0.0601728
2754,size,141380,fpop,0.06019
2755,size,84373,labelled_opart,0.05393175
2756,size,84373,fpop,0.0359545
2757,size,84373,opart,16.7680583
2758,size,84373,labelled_opart,0.05371425
2759,size,84373,opart,16.6724874
2760,size,84373,labelled_opart,0.0527628
2761,size,84373,fpop,0.0358095
2762,size,84373,fpop,0.0351752
2763,size,84373,opart,16.6889893
2764,size,51575,fpop,0.0225431
2765,size,51575,opart,6.3128598
2766,size,51575,labelled_opart,0.03381465
2767,size,51575,opart,6.3063644
2768,size,51575,fpop,0.0212645
2769,size,51575,labelled_opart,0.03189675
2770,size,51575,labelled_opart,0.0313209
2771,size,51575,fpop,0.0208806
2772,size,51575,opart,6.3149323
2773,size,148782,fpop,0.0646491
2774,size,148782,opart,52.9602765
2775,size,148782,opart,52.9560463
2776,size,148782,opart,53.6814085
2777,size,148782,labelled_opart,0.09697365
2778,size,148782,labelled_opart,0.1027083
2779,size,148782,labelled_opart,0.10057155
2780,size,148782,fpop,0.0684722
2781,size,148782,fpop,0.0670477
2782,size,116414,fpop,0.0483107
2783,size,116414,opart,34.9508133
2784,size,116414,labelled_opart,0.07246605
2785,size,116414,labelled_opart,0.0725535
2786,size,116414,fpop,0.048369
2787,size,116414,labelled_opart,0.07327095
2788,size,116414,opart,34.9878061
2789,size,116414,fpop,0.0488473
2790,size,116414,opart,35.1694779
2791,size,109167,opart,28.9268256
2792,size,109167,fpop,0.047656
2793,size,109167,labelled_opart,0.071484
2794,size,109167,opart,28.4393818
2795,size,109167,labelled_opart,0.0700092
2796,size,109167,fpop,0.0466728
2797,size,109167,fpop,0.0463462
2798,size,109167,opart,28.3699659
2799,size,109167,labelled_opart,0.0695193
2800,size,95108,opart,22.1810301
2801,size,95108,opart,21.4313844
2802,size,95108,labelled_opart,0.0587712
2803,size,95108,fpop,0.0391808
2804,size,95108,fpop,0.0391163
2805,size,95108,labelled_opart,0.05867445
2806,size,95108,fpop,0.038395
2807,size,95108,labelled_opart,0.0575925
2808,size,95108,opart,22.0031936
2809,size,141380,labelled_opart,0.09644205
2810,size,141380,labelled_opart,0.095625
2811,size,141380,opart,56.8144585
2812,size,141380,opart,56.6556761
2813,size,141380,fpop,0.0642947
2814,size,141380,fpop,0.06375
2815,size,141380,labelled_opart,0.0923619
2816,size,141380,fpop,0.0615746
2817,size,141380,opart,58.072938
2818,size,90348,fpop,0.0385549
2819,size,90348,labelled_opart,0.05783235
2820,size,90348,labelled_opart,0.059235
2821,size,90348,labelled_opart,0.0585309
2822,size,90348,fpop,0.03949
2823,size,90348,opart,27.4859668
2824,size,90348,opart,27.4070962
2825,size,90348,opart,27.4213397
2826,size,90348,fpop,0.0390206
2827,size,97260,fpop,0.0412287
2828,size,97260,labelled_opart,0.06184305
2829,size,97260,labelled_opart,0.06525675
2830,size,97260,labelled_opart,0.0655914
2831,size,97260,fpop,0.0435045
2832,size,97260,opart,23.9531705
2833,size,97260,fpop,0.0437276
2834,size,97260,opart,23.9732798
2835,size,97260,opart,23.9777178
2836,size,90348,fpop,0.0358736
2837,size,90348,labelled_opart,0.0538104
2838,size,90348,opart,24.3921994
2839,size,90348,opart,24.3218902
2840,size,90348,fpop,0.0359064
2841,size,90348,fpop,0.0364724
2842,size,90348,labelled_opart,0.0538596
2843,size,90348,opart,24.3238964
2844,size,90348,labelled_opart,0.0547086
2845,size,86408,fpop,0.0344052
2846,size,86408,opart,22.0174823
2847,size,86408,labelled_opart,0.0516078
2848,size,86408,opart,21.9988842
2849,size,86408,fpop,0.0356722
2850,size,86408,opart,22.0363611
2851,size,86408,fpop,0.0341787
2852,size,86408,labelled_opart,0.0535083
2853,size,86408,labelled_opart,0.05126805
2854,size,84373,fpop,0.0327451
2855,size,84373,opart,21.0064272
2856,size,84373,opart,22.8420585
2857,size,84373,opart,21.1779924
2858,size,84373,fpop,0.0355192
2859,size,84373,labelled_opart,0.04911765
2860,size,84373,labelled_opart,0.0532788
2861,size,84373,fpop,0.0331067
2862,size,84373,labelled_opart,0.04966005
2863,size,51999,opart,7.9699756
2864,size,51999,labelled_opart,0.03049395
2865,size,51999,opart,8.0880169
2866,size,51999,opart,8.0385816
2867,size,51999,labelled_opart,0.03062925
2868,size,51999,labelled_opart,0.03064995
2869,size,51999,fpop,0.0203293
2870,size,51999,fpop,0.0204195
2871,size,51999,fpop,0.0204333
2872,size,50464,fpop,0.0194575
2873,size,50464,labelled_opart,0.02918625
2874,size,50464,fpop,0.0196812
2875,size,50464,labelled_opart,0.0295218
2876,size,50464,fpop,0.0202208
2877,size,50464,opart,7.5061396
2878,size,50464,opart,7.479168
2879,size,50464,labelled_opart,0.0303312
2880,size,50464,opart,7.5542699
2881,size,148782,fpop,0.0595444
2882,size,148782,labelled_opart,0.0893166
2883,size,148782,fpop,0.0578041
2884,size,148782,fpop,0.0579216
2885,size,148782,opart,68.1242554
2886,size,148782,labelled_opart,0.08670615
2887,size,148782,opart,69.7772687
2888,size,148782,labelled_opart,0.0868824
2889,size,148782,opart,68.7909763
2890,size,97260,labelled_opart,0.05710725
2891,size,97260,fpop,0.0380715
2892,size,97260,opart,28.4342531
2893,size,97260,opart,28.618754
2894,size,97260,labelled_opart,0.05764365
2895,size,97260,fpop,0.0384291
2896,size,97260,fpop,0.0385692
2897,size,97260,labelled_opart,0.0578538
2898,size,97260,opart,28.5132524
2899,size,3775,fpop,0.0014876
2900,size,3775,opart,0.0354962
2901,size,3775,fpop,0.0015186
2902,size,3775,labelled_opart,0.0022314
2903,size,3775,fpop,0.0017279
2904,size,3775,opart,0.0359229
2905,size,3775,opart,0.0349073
2906,size,3775,labelled_opart,0.0022779
2907,size,3775,labelled_opart,0.00259185
2908,size,3775,labelled_opart,0.0019875
2909,size,3775,labelled_opart,0.0018504
2910,size,3775,opart,0.0382382
2911,size,3775,labelled_opart,0.00186015
2912,size,3775,opart,0.0379368
2913,size,3775,fpop,0.001325
2914,size,3775,fpop,0.0012336
2915,size,3775,fpop,0.0012401
2916,size,3775,opart,0.0384556
2917,size,2205,fpop,0.0008529
2918,size,2205,fpop,0.0007759
2919,size,2205,labelled_opart,0.00127935
2920,size,2205,opart,0.0114927
2921,size,2205,labelled_opart,0.00116385
2922,size,2205,labelled_opart,0.0012408
2923,size,2205,opart,0.0111424
2924,size,2205,opart,0.0112837
2925,size,2205,fpop,0.0008272
2926,size,1945,fpop,0.000821
2927,size,1945,fpop,0.0007396
2928,size,1945,labelled_opart,0.0012315
2929,size,1945,opart,0.0086726
2930,size,1945,opart,0.0088507
2931,size,1945,labelled_opart,0.0011094
2932,size,1945,opart,0.0089578
2933,size,1945,labelled_opart,0.00115515
2934,size,1945,fpop,0.0007701
2935,size,5619,fpop,0.0021555
2936,size,5619,fpop,0.0021179
2937,size,5619,opart,0.0783695
2938,size,5619,labelled_opart,0.00323325
2939,size,5619,fpop,0.0021276
2940,size,5619,labelled_opart,0.00317685
2941,size,5619,opart,0.078767
2942,size,5619,opart,0.0802544
2943,size,5619,labelled_opart,0.0031914
2944,size,3249,labelled_opart,0.00191955
2945,size,3249,opart,0.0245872
2946,size,3249,opart,0.0244599
2947,size,3249,labelled_opart,0.00182865
2948,size,3249,fpop,0.0012797
2949,size,3249,fpop,0.0012191
2950,size,3249,labelled_opart,0.00199065
2951,size,3249,opart,0.0245683
2952,size,3249,fpop,0.0013271
2953,size,1956,labelled_opart,0.00121485
2954,size,1956,opart,0.0094151
2955,size,1956,labelled_opart,0.00118155
2956,size,1956,fpop,0.0008099
2957,size,1956,labelled_opart,0.00135585
2958,size,1956,fpop,0.0007877
2959,size,1956,opart,0.0095882
2960,size,1956,opart,0.0093528
2961,size,1956,fpop,0.0009039
2962,size,1945,opart,0.012682
2963,size,1945,labelled_opart,0.0010545
2964,size,1945,fpop,0.000703
2965,size,1945,opart,0.0101847
2966,size,1945,opart,0.010311
2967,size,1945,labelled_opart,0.00102645
2968,size,1945,fpop,0.0006843
2969,size,1945,fpop,0.0006746
2970,size,1945,labelled_opart,0.0010119
2971,size,4858,opart,0.0656058
2972,size,4858,opart,0.0661085
2973,size,4858,fpop,0.0018051
2974,size,4858,fpop,0.0017392
2975,size,4858,fpop,0.0018566
2976,size,4858,opart,0.0658521
2977,size,4858,labelled_opart,0.00270765
2978,size,4858,labelled_opart,0.0026088
2979,size,4858,labelled_opart,0.0027849
2980,size,4674,opart,0.0534428
2981,size,4674,fpop,0.0021346
2982,size,4674,labelled_opart,0.0032019
2983,size,4674,fpop,0.0017458
2984,size,4674,opart,0.0508485
2985,size,4674,labelled_opart,0.0026187
2986,size,4674,fpop,0.0016968
2987,size,4674,labelled_opart,0.0025452
2988,size,4674,opart,0.0505236
2989,size,4429,fpop,0.0017401
2990,size,4429,fpop,0.00164
2991,size,4429,opart,0.0451055
2992,size,4429,opart,0.0449111
2993,size,4429,opart,0.0450938
2994,size,4429,labelled_opart,0.00261015
2995,size,4429,fpop,0.001666
2996,size,4429,labelled_opart,0.00246
2997,size,4429,labelled_opart,0.002499
2998,size,2205,opart,0.0111649
2999,size,2205,labelled_opart,0.0012615
3000,size,2205,opart,0.0111087
3001,size,2205,opart,0.0112436
3002,size,2205,fpop,0.000841
3003,size,2205,fpop,0.0007966
3004,size,2205,labelled_opart,0.0011949
3005,size,2205,labelled_opart,0.00127695
3006,size,2205,fpop,0.0008513
3007,size,2037,fpop,0.0008698
3008,size,2037,opart,0.0095997
3009,size,2037,fpop,0.0007931
3010,size,2037,labelled_opart,0.0013047
3011,size,2037,labelled_opart,0.00118965
3012,size,2037,opart,0.0097038
3013,size,2037,fpop,0.0008313
3014,size,2037,labelled_opart,0.00124695
3015,size,2037,opart,0.009925
3016,size,3249,fpop,0.0012242
3017,size,3249,opart,0.0246264
3018,size,3249,fpop,0.001239
3019,size,3249,labelled_opart,0.0018363
3020,size,3249,labelled_opart,0.0018585
3021,size,3249,labelled_opart,0.00196125
3022,size,3249,opart,0.0264838
3023,size,3249,opart,0.0247708
3024,size,3249,fpop,0.0013075
3025,size,2205,labelled_opart,0.00121005
3026,size,2205,opart,0.0111351
3027,size,2205,labelled_opart,0.0011313
3028,size,2205,fpop,0.0008067
3029,size,2205,opart,0.0110388
3030,size,2205,fpop,0.0007542
3031,size,2205,labelled_opart,0.00123405
3032,size,2205,fpop,0.0008227
3033,size,2205,opart,0.0110688
3034,size,4429,fpop,0.0017295
3035,size,4429,opart,0.045354
3036,size,4429,opart,0.045647
3037,size,4429,labelled_opart,0.00259425
3038,size,4429,labelled_opart,0.0026244
3039,size,4429,opart,0.0450415
3040,size,4429,fpop,0.0017496
3041,size,4429,fpop,0.0016865
3042,size,4429,labelled_opart,0.00252975
3043,size,1865,labelled_opart,0.00102765
3044,size,1865,labelled_opart,0.0009705
3045,size,1865,fpop,0.0006851
3046,size,1865,fpop,0.000647
3047,size,1865,opart,0.0085573
3048,size,1865,fpop,0.0006965
3049,size,1865,labelled_opart,0.00104475
3050,size,1865,opart,0.008511
3051,size,1865,opart,0.008244
3052,size,870,fpop,0.0004219
3053,size,870,labelled_opart,0.00063285
3054,size,870,opart,0.0017808
3055,size,870,labelled_opart,0.0005619
3056,size,870,opart,0.0017808
3057,size,870,fpop,0.0003746
3058,size,870,opart,0.0017925
3059,size,870,labelled_opart,0.0005208
3060,size,870,fpop,0.0003472
3061,size,3775,opart,0.0340388
3062,size,3775,opart,0.0340831
3063,size,3775,labelled_opart,0.0022419
3064,size,3775,opart,0.0345983
3065,size,3775,fpop,0.0014946
3066,size,3775,fpop,0.001418
3067,size,3775,labelled_opart,0.002127
3068,size,3775,labelled_opart,0.002118
3069,size,3775,fpop,0.001412
3070,size,2205,fpop,0.0008311
3071,size,2205,labelled_opart,0.00124665
3072,size,2205,labelled_opart,0.00117015
3073,size,2205,fpop,0.0007801
3074,size,2205,fpop,0.000939
3075,size,2205,opart,0.0112719
3076,size,2205,opart,0.0114134
3077,size,2205,labelled_opart,0.0014085
3078,size,2205,opart,0.0112887
3079,size,3012,fpop,0.0012007
3080,size,3012,labelled_opart,0.00180105
3081,size,3012,labelled_opart,0.00215775
3082,size,3012,fpop,0.0014385
3083,size,3012,opart,0.0215613
3084,size,3012,opart,0.0215961
3085,size,3012,labelled_opart,0.0017358
3086,size,3012,opart,0.0217071
3087,size,3012,fpop,0.0011572
3088,size,5619,fpop,0.0022865
3089,size,5619,labelled_opart,0.00342975
3090,size,5619,opart,0.0727473
3091,size,5619,fpop,0.0021128
3092,size,5619,opart,0.0729428
3093,size,5619,opart,0.0728995
3094,size,5619,labelled_opart,0.0031692
3095,size,5619,labelled_opart,0.0032337
3096,size,5619,fpop,0.0021558
3097,size,3291,labelled_opart,0.00209565
3098,size,3291,fpop,0.0013971
3099,size,3291,fpop,0.0011079
3100,size,3291,labelled_opart,0.00166185
3101,size,3291,opart,0.0258039
3102,size,3291,labelled_opart,0.00177285
3103,size,3291,opart,0.0251962
3104,size,3291,fpop,0.0011819
3105,size,3291,opart,0.0253642
3106,size,3249,labelled_opart,0.00182415
3107,size,3249,opart,0.0243308
3108,size,3249,labelled_opart,0.0018516
3109,size,3249,opart,0.0243878
3110,size,3249,labelled_opart,0.00249225
3111,size,3249,fpop,0.0012161
3112,size,3249,fpop,0.0012344
3113,size,3249,fpop,0.0016615
3114,size,3249,opart,0.0244475
3115,size,2205,opart,0.0112507
3116,size,2205,fpop,0.0008092
3117,size,2205,opart,0.0110849
3118,size,2205,fpop,0.0007592
3119,size,2205,labelled_opart,0.0012138
3120,size,2205,fpop,0.000751
3121,size,2205,labelled_opart,0.0011388
3122,size,2205,opart,0.0110664
3123,size,2205,labelled_opart,0.0011265
3124,size,4674,fpop,0.0016429
3125,size,4674,opart,0.0501097
3126,size,4674,opart,0.0500221
3127,size,4674,labelled_opart,0.00246435
3128,size,4674,fpop,0.0015782
3129,size,4674,labelled_opart,0.0023673
3130,size,4674,labelled_opart,0.00237975
3131,size,4674,opart,0.0503532
3132,size,4674,fpop,0.0015865
3133,size,3560,fpop,0.0013026
3134,size,3560,opart,0.0292664
3135,size,3560,fpop,0.001297
3136,size,3560,opart,0.0296578
3137,size,3560,labelled_opart,0.0019539
3138,size,3560,fpop,0.0012983
3139,size,3560,labelled_opart,0.0019455
3140,size,3560,labelled_opart,0.00194745
3141,size,3560,opart,0.0295061
3142,size,3012,opart,0.0234921
3143,size,3012,opart,0.0231073
3144,size,3012,fpop,0.0012753
3145,size,3012,opart,0.0231803
3146,size,3012,labelled_opart,0.00191295
3147,size,3012,fpop,0.0010936
3148,size,3012,labelled_opart,0.0016404
3149,size,3012,labelled_opart,0.0017616
3150,size,3012,fpop,0.0011744
3151,size,3775,fpop,0.0014793
